time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,q0,q1,q2,q3,wx_rads,wy_rads,wz_rads,speed_ms,dynamic_pressure_Pa,angle_of_attack_deg,mach_number
35.5,11638.343939918914,0.6838104113469827,8448.400116697536,242.82779149803616,0.05486152957169319,21.16649388805597,0.8996622687574833,0.2336890063657377,-0.33209050136596985,0.16356327881293747,403.91045345316405,-0.05235624581509161,0.6757921984779777,243.74855855392101,14797.79983976233,38.55917045306682,0.7961630712434437
36.0,11759.611691521364,0.7115854903832519,8457.789026443612,242.24469187544275,0.05624097163866811,16.390878202223167,0.9019387851575443,0.22498462826931492,-0.33256290545856654,0.16227158748097942,400.69064007130163,-0.05361506984155859,0.6940969101515791,242.79858894383057,14666.337009163904,39.62986294915454,0.7931639332648023
36.5,11880.590054944889,0.7400535618405558,8464.792718911394,241.67013186994697,0.057633486606956504,11.625607652901657,0.7855205734573463,-0.49713922736567806,-0.34721982416136665,-0.12764078057056258,397.5113379196472,-0.06787931433230181,0.7124006940749353,241.94960366356366,14551.852305366589,40.70755982232076,0.7904676724442267
37.0,12001.283141383856,0.7692211426361139,8469.416343632849,241.1034804939344,0.05903899519603095,6.8705953623874185,-0.5192613173255742,-0.770592950647956,0.13435272823324876,-0.34575887923532955,394.3697730925647,-0.055026112701962546,0.7216148861735824,241.20136167220454,14454.05383605547,41.929798965252495,0.7880739077088944
37.5,12121.694751645311,0.7990947081904363,8471.665014539187,240.54412699403423,0.06045741040994463,2.1257856815370406,-0.15677252417012713,0.9158711175921987,0.142680488740291,0.34247948367652487,391.26326868613376,-0.06952884877216566,0.7399927019744055,240.55352762157608,14372.67864276542,43.035461158571344,0.7859818910987609
38.0,12241.828385984767,0.8296806881431232,8471.543825395847,239.9914797377341,0.06188863583730635,-2.6088465146276314,0.147386043474825,-0.9174491385103956,-0.14150406565696802,-0.3429141932585507,388.1892403592466,-0.07109381996521735,0.7611084273988322,240.0056671352728,14307.491450661033,44.12899140383711,0.7841904927857117
38.5,12361.687253403008,0.8609854611886852,8469.057864903265,239.4449651709443,0.0633325637932974,-7.333296461707366,0.5368752410065227,0.7585298098518383,-0.13496196673256144,0.3453019795179102,385.14519226060736,-0.05832998785681476,0.785901880329153,239.55724283294725,14258.283501733233,45.19908628416155,0.782698188718044
39.0,12481.274280438718,0.893015348938091,8464.21223149623,238.9040268414192,0.06478907326292209,-12.047530076328538,-0.779607048087008,0.5067552667483614,0.349454722227352,0.11977357957939068,382.12871329353726,-0.0770619106535498,0.8212470636190162,239.2076111239139,14224.871463833442,46.13514663148231,0.7815030509785501
39.5,12600.592119487896,0.9257766087207812,8457.01204787352,238.36812448337326,0.06625802775706319,-16.75148446653827,-0.893101479200749,-0.25877447088321676,0.31667692391812247,-0.1901986118880945,379.13747369246767,-0.061607563447449304,0.8467371840421891,238.95601978539867,14207.096408518002,47.22494750387218,0.7806027409132288
40.0,12719.643156680397,0.9592754252608258,8447.462475286236,237.83673315906336,0.06773927293639219,-21.4450683861291,-0.8576746404121821,-0.35898701240924824,0.2910580321918782,-0.22773664302661822,376.1692218868421,-0.06130437011630353,0.8709549529099023,238.80160633142808,14204.822851169247,48.333943591921454,0.7799945050543751
40.5,12838.429519340309,0.993517901098323,8435.568727612192,237.30934245345884,0.06923263396115238,-26.128162637273515,-0.9060072630915568,0.21007138087269905,0.36851725950292163,-0.016549216343856595,373.2217816299157,-0.07588460434466332,0.9040840641999787,238.74339716869747,14217.93784729723,49.3401130860284,0.779675173827488
41.0,12956.953083056473,1.0285100456504341,8421.336085241312,236.78545571851652,0.07073791265075965,-30.80062042479641,0.014716291091451311,0.9290457974529994,0.09721351015123658,0.35814301491624456,370.293049371606,-0.07877110467441405,0.9095803761982799,238.78030752603996,14246.35013931813,50.69272094689294,0.779641162996944
